siteRef,AADT5yearsAgo,AADT4yearsAgo,AADT3yearsAgo,AADT2yearsAgo,AADT1yearAgo,Hol_type,day,month,hour,dayOfweek,Conditions,lane,Maximum Temperature,predictions,actual
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,25,9,12,2,"Rain, Partially cloudy",Inc,14.9,1732.0,1751.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,25,9,13,2,"Rain, Partially cloudy",Inc,14.9,1877.8,1834.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,25,9,14,2,"Rain, Partially cloudy",Inc,14.9,2232.8,2429.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,25,9,15,2,"Rain, Partially cloudy",Inc,14.9,2503.4,2756.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,25,9,16,2,"Rain, Partially cloudy",Inc,14.9,2632.6,2709.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,25,9,17,2,"Rain, Partially cloudy",Inc,14.9,2610.0,2723.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,25,9,18,2,"Rain, Partially cloudy",Inc,14.9,2367.8,2424.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,25,9,19,2,"Rain, Partially cloudy",Inc,14.9,1602.8,1739.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,25,9,20,2,"Rain, Partially cloudy",Inc,14.9,1144.0,1171.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,25,9,21,2,"Rain, Partially cloudy",Inc,14.9,881.2,948.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,25,9,22,2,"Rain, Partially cloudy",Inc,14.9,608.6,391.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,25,9,23,2,"Rain, Partially cloudy",Inc,14.9,322.8,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,26,9,0,3,"Rain, Partially cloudy",Inc,13.9,185.4,1.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,26,9,1,3,"Rain, Partially cloudy",Inc,13.9,103.4,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,26,9,2,3,"Rain, Partially cloudy",Inc,13.9,76.0,21.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,26,9,3,3,"Rain, Partially cloudy",Inc,13.9,83.8,65.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,26,9,4,3,"Rain, Partially cloudy",Inc,13.9,194.0,124.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,26,9,5,3,"Rain, Partially cloudy",Inc,13.9,685.2,453.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,26,9,6,3,"Rain, Partially cloudy",Inc,13.9,1613.2,1833.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,26,9,7,3,"Rain, Partially cloudy",Inc,13.9,2091.6,1989.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,26,9,8,3,"Rain, Partially cloudy",Inc,13.9,1981.0,1913.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,26,9,9,3,"Rain, Partially cloudy",Inc,13.9,1760.6,1693.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,26,9,10,3,"Rain, Partially cloudy",Inc,13.9,1682.6,1651.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,26,9,11,3,"Rain, Partially cloudy",Inc,13.9,1717.4,1767.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,26,9,12,3,"Rain, Partially cloudy",Inc,13.9,1796.2,1898.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,26,9,13,3,"Rain, Partially cloudy",Inc,13.9,1992.4,1918.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,26,9,14,3,"Rain, Partially cloudy",Inc,13.9,2274.0,2435.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,26,9,15,3,"Rain, Partially cloudy",Inc,13.9,2278.4,2651.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,26,9,16,3,"Rain, Partially cloudy",Inc,13.9,2587.0,2683.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,26,9,17,3,"Rain, Partially cloudy",Inc,13.9,2677.2,2770.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,26,9,18,3,"Rain, Partially cloudy",Inc,13.9,2345.2,2652.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,26,9,19,3,"Rain, Partially cloudy",Inc,13.9,1680.4,1736.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,26,9,20,3,"Rain, Partially cloudy",Inc,13.9,1196.0,1210.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,26,9,21,3,"Rain, Partially cloudy",Inc,13.9,972.6,923.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,26,9,22,3,"Rain, Partially cloudy",Inc,13.9,681.4,3.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,26,9,23,3,"Rain, Partially cloudy",Inc,13.9,416.6,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,27,9,0,4,"Rain, Partially cloudy",Inc,15.5,244.6,1.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,27,9,1,4,"Rain, Partially cloudy",Inc,15.5,119.4,2.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,27,9,2,4,"Rain, Partially cloudy",Inc,15.5,81.6,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,27,9,3,4,"Rain, Partially cloudy",Inc,15.5,84.8,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,27,9,4,4,"Rain, Partially cloudy",Inc,15.5,191.8,75.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,27,9,5,4,"Rain, Partially cloudy",Inc,15.5,668.0,499.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,27,9,6,4,"Rain, Partially cloudy",Inc,15.5,1643.8,1826.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,27,9,7,4,"Rain, Partially cloudy",Inc,15.5,2086.2,2043.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,27,9,8,4,"Rain, Partially cloudy",Inc,15.5,1983.8,1918.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,27,9,9,4,"Rain, Partially cloudy",Inc,15.5,1758.4,1652.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,27,9,10,4,"Rain, Partially cloudy",Inc,15.5,1725.0,1687.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,27,9,11,4,"Rain, Partially cloudy",Inc,15.5,1766.8,1738.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,27,9,12,4,"Rain, Partially cloudy",Inc,15.5,1910.6,1977.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,27,9,13,4,"Rain, Partially cloudy",Inc,15.5,2095.8,2170.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,27,9,14,4,"Rain, Partially cloudy",Inc,15.5,2144.0,2666.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,27,9,15,4,"Rain, Partially cloudy",Inc,15.5,2277.8,2716.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,27,9,16,4,"Rain, Partially cloudy",Inc,15.5,2388.4,2776.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,27,9,17,4,"Rain, Partially cloudy",Inc,15.5,2621.8,2860.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,27,9,18,4,"Rain, Partially cloudy",Inc,15.5,2266.2,2427.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,27,9,19,4,"Rain, Partially cloudy",Inc,15.5,1597.6,1584.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,27,9,20,4,"Rain, Partially cloudy",Inc,15.5,1186.0,1097.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,27,9,21,4,"Rain, Partially cloudy",Inc,15.5,949.8,959.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,27,9,22,4,"Rain, Partially cloudy",Inc,15.5,788.2,760.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,27,9,23,4,"Rain, Partially cloudy",Inc,15.5,491.0,568.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,28,9,0,5,"Rain, Partially cloudy",Inc,16.1,375.0,314.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,28,9,1,5,"Rain, Partially cloudy",Inc,16.1,222.6,219.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,28,9,2,5,"Rain, Partially cloudy",Inc,16.1,145.0,143.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,28,9,3,5,"Rain, Partially cloudy",Inc,16.1,122.4,103.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,28,9,4,5,"Rain, Partially cloudy",Inc,16.1,159.8,128.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,28,9,5,5,"Rain, Partially cloudy",Inc,16.1,333.4,261.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,28,9,6,5,"Rain, Partially cloudy",Inc,16.1,739.6,734.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,28,9,7,5,"Rain, Partially cloudy",Inc,16.1,1106.0,1058.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,28,9,8,5,"Rain, Partially cloudy",Inc,16.1,1455.8,1354.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,28,9,9,5,"Rain, Partially cloudy",Inc,16.1,1755.4,1775.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,28,9,10,5,"Rain, Partially cloudy",Inc,16.1,1943.4,2102.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,28,9,11,5,"Rain, Partially cloudy",Inc,16.1,2136.6,2249.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,28,9,12,5,"Rain, Partially cloudy",Inc,16.1,2233.2,2395.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,28,9,13,5,"Rain, Partially cloudy",Inc,16.1,2202.8,2300.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,28,9,14,5,"Rain, Partially cloudy",Inc,16.1,2121.2,2136.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,28,9,15,5,"Rain, Partially cloudy",Inc,16.1,2003.4,2068.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,28,9,16,5,"Rain, Partially cloudy",Inc,16.1,1904.2,2036.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,28,9,17,5,"Rain, Partially cloudy",Inc,16.1,1749.6,1805.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,28,9,18,5,"Rain, Partially cloudy",Inc,16.1,1436.4,1433.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,28,9,19,5,"Rain, Partially cloudy",Inc,16.1,1108.0,1149.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,28,9,20,5,"Rain, Partially cloudy",Inc,16.1,888.8,201.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,28,9,21,5,"Rain, Partially cloudy",Inc,16.1,821.4,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,28,9,22,5,"Rain, Partially cloudy",Inc,16.1,794.4,1.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,28,9,23,5,"Rain, Partially cloudy",Inc,16.1,573.8,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,29,9,0,6,Partially cloudy,Inc,18.1,189.2,1.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,29,9,1,6,Partially cloudy,Inc,18.1,236.8,226.9306930693069
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,29,9,2,6,Partially cloudy,Inc,18.1,160.8,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,29,9,3,6,Partially cloudy,Inc,18.1,180.6,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,29,9,4,6,Partially cloudy,Inc,18.1,159.4,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,29,9,5,6,Partially cloudy,Inc,18.1,183.8,1.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,29,9,6,6,Partially cloudy,Inc,18.1,384.2,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,29,9,7,6,Partially cloudy,Inc,18.1,622.0,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,29,9,8,6,Partially cloudy,Inc,18.1,827.6,1.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,29,9,9,6,Partially cloudy,Inc,18.1,1265.6,1111.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,29,9,10,6,Partially cloudy,Inc,18.1,1689.6,1551.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,29,9,11,6,Partially cloudy,Inc,18.1,1906.2,1991.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,29,9,12,6,Partially cloudy,Inc,18.1,2056.6,2228.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,29,9,13,6,Partially cloudy,Inc,18.1,2122.6,2180.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,29,9,14,6,Partially cloudy,Inc,18.1,2064.0,2155.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,29,9,15,6,Partially cloudy,Inc,18.1,2005.4,2044.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,29,9,16,6,Partially cloudy,Inc,18.1,1747.6,1904.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,29,9,17,6,Partially cloudy,Inc,18.1,1615.0,1573.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,29,9,18,6,Partially cloudy,Inc,18.1,1373.4,1320.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,29,9,19,6,Partially cloudy,Inc,18.1,1040.2,1112.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,29,9,20,6,Partially cloudy,Inc,18.1,914.6,967.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,29,9,21,6,Partially cloudy,Inc,18.1,551.2,752.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,29,9,22,6,Partially cloudy,Inc,18.1,295.4,6.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,29,9,23,6,Partially cloudy,Inc,18.1,203.6,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,30,9,0,0,"Rain, Partially cloudy",Inc,18.0,166.4,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,30,9,1,0,"Rain, Partially cloudy",Inc,18.0,102.4,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,30,9,2,0,"Rain, Partially cloudy",Inc,18.0,66.2,1.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,30,9,3,0,"Rain, Partially cloudy",Inc,18.0,77.8,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,30,9,4,0,"Rain, Partially cloudy",Inc,18.0,231.2,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,30,9,5,0,"Rain, Partially cloudy",Inc,18.0,853.6,412.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,30,9,6,0,"Rain, Partially cloudy",Inc,18.0,1239.8,1526.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,30,9,7,0,"Rain, Partially cloudy",Inc,18.0,1855.4,1868.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,30,9,8,0,"Rain, Partially cloudy",Inc,18.0,1884.2,1945.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,30,9,9,0,"Rain, Partially cloudy",Inc,18.0,1582.4,1575.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,30,9,10,0,"Rain, Partially cloudy",Inc,18.0,1544.2,1506.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,30,9,11,0,"Rain, Partially cloudy",Inc,18.0,1616.2,1609.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,30,9,12,0,"Rain, Partially cloudy",Inc,18.0,1738.2,1737.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,30,9,13,0,"Rain, Partially cloudy",Inc,18.0,1925.6,1757.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,30,9,14,0,"Rain, Partially cloudy",Inc,18.0,2107.2,2238.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,30,9,15,0,"Rain, Partially cloudy",Inc,18.0,2351.4,2782.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,30,9,16,0,"Rain, Partially cloudy",Inc,18.0,2471.4,2613.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,30,9,17,0,"Rain, Partially cloudy",Inc,18.0,2468.4,2823.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,30,9,18,0,"Rain, Partially cloudy",Inc,18.0,1993.2,2468.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,30,9,19,0,"Rain, Partially cloudy",Inc,18.0,1280.6,1342.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,30,9,20,0,"Rain, Partially cloudy",Inc,18.0,971.2,1037.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,30,9,21,0,"Rain, Partially cloudy",Inc,18.0,693.0,794.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,30,9,22,0,"Rain, Partially cloudy",Inc,18.0,400.4,18.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,30,9,23,0,"Rain, Partially cloudy",Inc,18.0,231.6,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,1,10,0,1,"Rain, Partially cloudy",Inc,15.5,38.4,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,1,10,1,1,"Rain, Partially cloudy",Inc,15.5,0.0,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,1,10,2,1,"Rain, Partially cloudy",Inc,15.5,13.4,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,1,10,3,1,"Rain, Partially cloudy",Inc,15.5,91.8,20.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,1,10,4,1,"Rain, Partially cloudy",Inc,15.5,116.0,130.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,1,10,5,1,"Rain, Partially cloudy",Inc,15.5,828.2,465.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,1,10,6,1,"Rain, Partially cloudy",Inc,15.5,1187.6,1695.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,1,10,7,1,"Rain, Partially cloudy",Inc,15.5,1517.0,2105.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,1,10,8,1,"Rain, Partially cloudy",Inc,15.5,1826.6,1897.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,1,10,9,1,"Rain, Partially cloudy",Inc,15.5,1752.6,1776.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,1,10,10,1,"Rain, Partially cloudy",Inc,15.5,1664.2,1599.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,1,10,11,1,"Rain, Partially cloudy",Inc,15.5,1683.6,1740.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,1,10,12,1,"Rain, Partially cloudy",Inc,15.5,1725.8,1859.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,1,10,13,1,"Rain, Partially cloudy",Inc,15.5,1985.4,1829.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,1,10,14,1,"Rain, Partially cloudy",Inc,15.5,2126.0,2284.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,1,10,15,1,"Rain, Partially cloudy",Inc,15.5,2376.0,2753.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,1,10,16,1,"Rain, Partially cloudy",Inc,15.5,2562.8,2746.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,1,10,17,1,"Rain, Partially cloudy",Inc,15.5,2359.0,2792.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,1,10,18,1,"Rain, Partially cloudy",Inc,15.5,2375.8,2656.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,1,10,19,1,"Rain, Partially cloudy",Inc,15.5,1733.8,1480.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,1,10,20,1,"Rain, Partially cloudy",Inc,15.5,900.8,1159.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,1,10,21,1,"Rain, Partially cloudy",Inc,15.5,684.4,860.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,1,10,22,1,"Rain, Partially cloudy",Inc,15.5,309.0,10.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,1,10,23,1,"Rain, Partially cloudy",Inc,15.5,176.4,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,2,10,0,2,"Rain, Partially cloudy",Inc,14.0,60.4,2.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,2,10,1,2,"Rain, Partially cloudy",Inc,14.0,60.4,2.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,2,10,2,2,"Rain, Partially cloudy",Inc,14.0,35.4,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,2,10,3,2,"Rain, Partially cloudy",Inc,14.0,48.4,50.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,2,10,4,2,"Rain, Partially cloudy",Inc,14.0,133.8,132.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,2,10,5,2,"Rain, Partially cloudy",Inc,14.0,524.0,431.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,2,10,6,2,"Rain, Partially cloudy",Inc,14.0,1615.0,1710.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,2,10,7,2,"Rain, Partially cloudy",Inc,14.0,1939.0,2049.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,2,10,8,2,"Rain, Partially cloudy",Inc,14.0,1859.4,2072.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,2,10,9,2,"Rain, Partially cloudy",Inc,14.0,1757.6,1851.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,2,10,10,2,"Rain, Partially cloudy",Inc,14.0,1646.6,1718.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,2,10,11,2,"Rain, Partially cloudy",Inc,14.0,1702.6,1760.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,2,10,12,2,"Rain, Partially cloudy",Inc,14.0,1764.8,1888.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,2,10,13,2,"Rain, Partially cloudy",Inc,14.0,1940.4,1960.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,2,10,14,2,"Rain, Partially cloudy",Inc,14.0,2197.0,2411.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,2,10,15,2,"Rain, Partially cloudy",Inc,14.0,2455.6,2487.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,2,10,16,2,"Rain, Partially cloudy",Inc,14.0,2588.4,2429.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,2,10,17,2,"Rain, Partially cloudy",Inc,14.0,2604.4,2628.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,2,10,18,2,"Rain, Partially cloudy",Inc,14.0,2399.2,2775.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,2,10,19,2,"Rain, Partially cloudy",Inc,14.0,1577.6,1957.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,2,10,20,2,"Rain, Partially cloudy",Inc,14.0,1230.4,1180.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,2,10,21,2,"Rain, Partially cloudy",Inc,14.0,821.4,948.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,2,10,22,2,"Rain, Partially cloudy",Inc,14.0,383.0,596.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,2,10,23,2,"Rain, Partially cloudy",Inc,14.0,211.0,340.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,3,10,0,3,"Rain, Partially cloudy",Inc,13.5,134.4,186.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,3,10,1,3,"Rain, Partially cloudy",Inc,13.5,73.8,140.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,3,10,2,3,"Rain, Partially cloudy",Inc,13.5,53.2,84.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,3,10,3,3,"Rain, Partially cloudy",Inc,13.5,61.8,71.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,3,10,4,3,"Rain, Partially cloudy",Inc,13.5,139.2,129.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,3,10,5,3,"Rain, Partially cloudy",Inc,13.5,566.2,434.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,3,10,6,3,"Rain, Partially cloudy",Inc,13.5,1620.4,1627.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,3,10,7,3,"Rain, Partially cloudy",Inc,13.5,1981.2,1999.0
